1359. delegation – la délégation
1360. imagination – l'imagination
1361. unity – l'unité
1362. uncle – l'oncle
1363. ingredient – l'ingrédient
1364. assignment – l'affectation
1365. currency – la monnaie
1366. battery – la batterie
1367. tunnel – le tunnel
1368. resignation – la démission
1369. buyer – l'acheteur
1370. bike – le vélo
1371. excitement – l'excitation
1372. mouse – la souris
1373. alarm – l'alarme
1374. poet – le poète
1375. landscape – le paysage
1376. selection – la sélection
1377. cry – le cri
1378. separation – la séparation
1379. display – l'affichage
1380. disability – l'invalidité
1381. counter – le compteur
1382. championship – le championnat
1383. butter – le beurre
1384. portrait – le portrait
1385. stick – le bâton
1386. engineering – l'ingénierie
1387. myth – le mythe
1388. essay – l'essai
1389. cold – le froid
1390. coal – charbon
1391. contrast – le contraste
1392. observation – l'observation
1393. tail – la queue
1394. mechanism – le mécanisme
1395. scheme – le régime
1396. presentation – la présentation
1397. angel – l'ange
1398. bonus – le bonus
1399. possession – la possession
1400. learning – l'apprentissage
1401. teaching – l'enseignement
1402. deck – le pont
1403. creature – la créature
1404. running – le fonctionnement
1405. literature – la littérature
1406. weakness – la faiblesse
1407. blue – le bleu
1408. engagement – l'engagement
1409. uncertainty – l'incertitude
1410. inquiry – l'enquête
1411. motivation – la motivation
1412. dust – la poussière
1413. peak – pic
1414. instinct – l'instinct
1415. needle – l'aiguille
1416. leaf – la feuille
1417. launch – le lancement
1418. laugh – le rire
1419. leave – le congé
1420. grass – l'herbe
1421. iron – le fer
1422. competitor – le concurrent
1423. complex – le complexe
1424. bean – la fève
1425. pole – le pôle
1426. vessel – le récipient
1427. subsidy – la subvention
1428. bid – l'offre
1429. landing – l'atterrissage
1430. pipe – le tuyau
1431. interpretation – l'interprétation
1432. tournament – le tournoi
1433. hip – la hanche
1434. diagnosis – le diagnostic
1435. pitch – le terrain
1436. journal – la revue
1437. ceiling – le plafond
1438. export – l'exportation
1439. awareness – la prise de conscience
1440. cross – la croix
1441. kiss – le baiser
1442. examination – l'examen
1443. empire – l'empire
1444. replacement – le remplacement
1445. duck – le canard
1446. formula – la formule
1447. devil – le diable
1448. limitation – la limitation
1449. compensation – la compensation
1450. invitation – l'invitation
1451. declaration – la déclaration
1452. significance – l'importance
1453. final – finale
1454. premium – la prime
1455. ambulance – l'ambulance
1456. carpet – le tapis
1457. temple – le temple
1458. constituent – le constituant
1459. concession – la concession
1460. consent – le consentement
1461. premise – la prémisse
1462. heritage – le patrimoine
1463. shelf – l'étagère
1464. hint – l'astuce
1465. rhythm – le rythme
1466. liability – le passif
1467. heel – le talon
1468. layer – la couche
1469. strain – la souche
1470. carbon – le carbone
1471. forum – le forum
1472. merit – le mérite
1473. youngster – le jeune
1474. transfer – le transfert
1475. distribution – la distribution
1476. expansion – l'expansion
1477. depth – la profondeur
1478. blanket – le blanchet
1479. kingdom – le royaume
1480. mud – la boue
1481. arrival – l'arrivée
1482. reflection – la réflexion
1483. envelope – l'enveloppe
1484. reserve – la réserve
1485. hunting – la chasse
1486. furniture – les meubles
1487. gesture – le geste
1488. residence – la résidence
1489. ambition – l'ambition
1490. nail – le clou
1491. spectrum – le spectre
1492. drawing – le dessin
1493. enthusiasm – l'enthousiasme
1494. pen – le stylo
1495. preference – la préférence
1496. absence – l'absence
1497. oxygen – l'oxygène
1498. squad – l'équipe
1499. pollution – la pollution
1500. lock – la serrure
1501. extension – l'extension
1502. participant – le participant
1503. architect – l'architecte
1504. bench – le banc
1505. rope – la corde
1506. aim – l'objectif
1507. stream – le flux
1508. evolution – l'évolution
1509. angle – l'angle
1510. jurisdiction – la compétence
1511. charter – la charte
1512. ideology – l'idéologie
1513. tide – la marée
1514. representation – la représentation
1515. identification – l'identification
1516. concentration – la concentration
1517. norm – la norme
1518. spread – la propagation
1519. rival – le rival
1520. disappointment – la déception
1521. tribunal – le tribunal
1522. grain – le grain
1523. proportion – la proportion
1524. fool – le fou
1525. merger – la fusion
1526. loyalty – la loyauté
1527. publication – la publication
1528. participation – la participation
1529. escape – l'échappement
1530. shareholder – l'actionnaire
1531. constituency – la circonscription
1532. paint – la peinture
1533. toilet – la toilette
1534. ghost – le fantôme
1535. attraction – l'attraction
1536. lion – le lion
1537. craft – le métier
1538. custom – la coutume
1539. cliff – la falaise
1540. palace – le palais
1541. grip – la poignée
1542. protein – la protéine
1543. accuracy – l'exactitude
1544. theft – le vol
1545. widow – la veuve
1546. acceptance – l'acceptation
1547. accent – l'accent
1548. smell – l'odeur
1549. departure – le départ
1550. membership – les membres
1551. expertise – l'expertise
1552. repair – la réparation
1553. assembly – l'Assemblée
1554. summary – le résumé
1555. logic – la logique
1556. boundary – la limite
1557. equivalent – l'équivalent
1558. holder – le titulaire
1559. dimension – la dimension
1560. rail – le rail
1561. transaction – la transaction
1562. left – la gauche
1563. sequence – la séquence
1564. festival – le festival
1565. pit – la fosse
1566. horizon – l'horizon
1567. bowl – le bol
1568. purchase – l'achat
1569. plaintiff – le demandeur
1570. aunt – la tante
1571. equity – l'équité
1572. load – la charge
1573. scope – la portée
1574. darkness – l'obscurité
1575. sandwich – le sandwich
1576. parish – la paroisse
1577. closure – la fermeture
1578. pile – la pile
1579. ownership – la propriété
1580. origin – l'origine
1581. defender – le défenseur
1582. circuit – le circuit
1583. introduction – l'introduction
1584. mode – le mode
1585. discount – la décote
1586. equation – l'équation
1587. entity – l'entité
1588. kit – le kit
1589. psychology – la psychologie
1590. virtue – la vertu
1591. flexibility – la flexibilité
1592. trainer – le formateur
1593. continent – le continent
1594. trader – le commerçant
1595. bath – le bain
1596. brick – la brique
1597. indicator – l'indicateur
1598. seller – le vendeur
1599. promotion – la promotion
1600. clash – le choc
1601. characteristic – la caractéristique
1602. coin – la pièce
1603. assurance – l'assurance
1604. proposition – la proposition
1605. tongue – la langue
1606. minimum – le minimum
1607. collector – le collecteur
1608. capitalism – le capitalisme
1609. basket – le panier
1610. framework – le cadre
1611. consciousness – la conscience
1612. switch – l'interrupteur
1613. rent – le loyer
1614. curve – la courbe
1615. cotton – le coton
1616. patch – le patch
1617. import – l'importation
1618. isolation – l'isolement
1619. entrance – l'entrée
1620. necessity – la nécessité
1621. square – la place
1622. venture – l'entreprise
1623. steam – la vapeur
1624. agriculture – l'agriculture
1625. transformation – la transformation
1626. sheep – le mouton
1627. brush – la brosse
1628. database – la base de données
1629. deposit – le dépôt
1630. menu – le menu
1631. adjustment – l'ajustement
1632. triumph – le triomphe
1633. consumption – la consommation
1634. guardian – le gardien
1635. curtain – le rideau
1636. satisfaction – la satisfaction
1637. calculation – le calcul
1638. fleet – la flotte
1639. remedy – le remède
1640. lane – la voie
1641. certificate – le certificat
1642. swimming – la piscine
1643. emission – l'émission
1644. fabric – le tissu
1645. medium – le moyen
1646. efficiency – l'efficacité
1647. interaction – l'interaction
1648. cab – la cabine
1649. easter – Pâques
1650. glory – la gloire
1651. reception – la réception
1652. productivity – la productivité
1653. acid – l'acide
1654. servant – le serviteur
1655. evaluation – l'évaluation
1656. mill – le moulin
1657. exhibition – l'exposition
1658. sum – la somme
1659. counterpart – la contrepartie
1660. sergeant – le sergent
1661. storage – le stockage
1662. fraction – la fraction
1663. innovation – l'innovation
1664. stance – la position
1665. motor – le moteur
1666. format – le format
1667. particle – la particule
1668. trace – la trace
1669. fluid – le fluide
1670. curriculum – le programme
1671. doctrine – la doctrine
1672. developer – le développeur
1673. pause – la pause
1674. removal – l'élimination
1675. sensation – la sensation
1676. dividend – le dividende
1677. monopoly – le monopole
1678. gallery – la galerie
1679. lecture – la conférence
1680. taxi – le taxi
1681. discretion – la discrétion
1682. flesh – la chair
1683. merchant – le commerçant
1684. quantity – la quantité
1685. darling – le chouchou
1686. justification – la justification
1687. painter – le peintre
1688. mixture – le mélange
1689. breach – la violation
1690. lift – l'ascenseur
1691. pond – l'étang
1692. cheek – la joue
1693. successor – le successeur
1694. registration – l'enregistrement
1695. consultation – la consultation
1696. qualification – la qualification
1697. supplier – le fournisseur
1698. autumn – l'automne
1699. hardware – le matériel
1700. leather – le cuir
1701. rabbit – le lapin
1702. paragraph – paragraphe
1703. companion – le compagnon
1704. bulk – l'essentiel
1705. corridor – le couloir
1706. workshop – l'atelier
1707. shade – l'ombre
1708. accountant – le comptable
1709. sword – l'épée
1710. formation – la formation
1711. integration – l'intégration
1712. expenditure – la dépense
1713. input – l'entrée
1714. rod – la tige
1715. complexity – la complexité
1716. skirt – la jupe
1717. insect – l'insecte
1718. transport – le transport
1719. mortality – la mortalité
1720. slope – la pente
1721. restoration – la restauration
1722. nest – le nid
1723. variation – la variation
1724. composition – la composition
1725. crown – la couronne
1726. probability – la probabilité
1727. liberation – la libération
1728. attendance – la participation
1729. organism – l'organisme
1730. conservation – la conservation
1731. sculpture – la sculpture
1732. champagne – le champagne
1733. architecture – l'architecture
1734. council – le conseil
1735. university – l'université
1736. billion – le milliard
1737. go – le feu
1738. shit – la merde
1739. earth – la terre
1740. lifespan – la durée de vie
1741. vat – la cuve
1742. purchaser – l'acheteur
1743. fibre – la fibre
1744. constable – le connétable
1745. navy – la marine
1746. inn – l'auberge
1747. programme – le programme
1748. mile – le mile
1749. fig – la figue
1750. photograph – la photographie
1751. interface – l'interface
1752. photo – la photo
1753. eagle – l'aigle
1754. colony – la colonie
1755. labour – la main-
1756. neighbour – le prochain
1757. red – le rouge
1758. rubbish – les ordures
1759. isle – l'île
1760. bush – la brousse
1761. lake – le lac
1762. lad – le jeune garçon
1763. judgement – le jugement
1764. humour – l'humour
1765. rose – la rose
1766. favour – la faveur
1767. terrace – la terrasse
1768. mum – la maman
1769. bay – la baie
1770. borough – l'arrondissement
1771. commonwealth – la république
1772. association – l'association
1773. hill – la colline
1774. jew – le Juif
1775. colonel – le colonel
1776. mrs – l'mrs
1777. god – le dieu
1778. constitution – la constitution
1779. honour – l'honneur
1780. treasury – le trésor
1781. white – le blanc
1782. cupboard – le placard
1783. park – le parc
1784. flat – l'appartement
1785. dozen – la douzaine
1786. cheque – le chèque
1787. magistrate – le magistrat
1788. junction – la jonction
1789. ms – les ms
1790. hundred – la centaine
1791. councillor – le conseiller
1792. inch – le pouce
1793. favourite – le favori
1794. daddy – le papa
1795. tory – toire
1796. pensioner – le pensionné
1797. rumour – la rumeur
1798. aids – les aides
1799. other – l'autre
1800. unix – unix
1801. cm – l'cm
1802. illustration – l'illustration
1803. avenue – l'avenue
1804. county – le comté
1805. miss – la miss
1806. percent – le pour cent
1807. traveller – le voyageur
1808. acre – acre
1809. gaze – le regard
1810. pope – le pape
1811. classification – la classification
1812. redundancy – la redondance
1813. builder – le constructeur
1814. metre – l'appareil de mesure
1815. mummy – la momie
1816. van – la fourgonnette
1817. chap – le chap
1818. polytechnic – l'école polytechnique
1819. centre – le centre
1820. king – le roi
1821. organisation – l'organisation
1822. behaviour – le comportement
1823. bill – le projet de loi
1824. solicitor – l'avocat
1825. criterion – le critère
1826. enquiry – l'enquête
1827. appendix – l'annexe
1828. tutor – le tuteur
1829. tv – la télé
1830. princess – la princesse
1831. allocation – l'attribution
1832. harbour – le port
1833. whisky – whisky
1834. thousand – le mille
1835. defence – la défense
1836. queen – la reine
1837. republic – la république
1838. co – la co
1839. licence – la licence
1840. proceeding – la procédure
1841. duke – le duc
1842. tonne – la tonne
1843. specification – la spécification
1844. lorry – le camion
1845. million – l'millions
1846. no – le pas
1847. mark – la marque
1848. offence – l'infraction
1849. valley – la vallée
1850. federation – la fédération
1851. villa – la villa
1852. abbey – l'abbaye
1853. sociology – la sociologie
1854. colour – la couleur
1855. prince – le prince
1856. theatre – théâtre
1857. mp – mp
1858. ref – l'arbitre
1859. dollar – le dollar
1860. bureau – le bureau
1861. lord – le seigneur
1862. institute – l'institut
1863. corp – le corp
1864. stairs – l'escalier
1865. catalogue – le catalogue
1866. earl – le comte
1867. petrol – l'essence
1868. directory – le répertoire
1869. mm – le mm
1870. archbishop – l'archevêque
1871. frequency – la fréquence
1872. seminar – le séminaire
1873. interior – l'intérieur
1874. verse – le verset
1875. receipt – la réception
1876. breed – la race
1877. measurement – la mesure
1878. palm – la paume
1879. dock – le quai
1880. pc – le pc
1881. disadvantage – l'inconvénient
1882. installation – l'installation
1883. advertisement – la publicité
1884. implementation – la mise en oeuvre
1885. portfolio – le portefeuille
1886. timber – le bois
1887. clause – la clause
1888. discourse – le discours
1889. disc – le disque
1890. blade – la lame
1891. ratio – le rapport
1892. mineral – le minéral
1893. outline – le contour
1894. addition – l'addition
1895. machinery – la machine
1896. canal – le canal
1897. local – local
1898. disposal – la disposition
1899. refusal – le refus
1900. domain – le domaine
1901. register – le registre
1902. audit – l'audit
1903. availability – la disponibilité
1904. acquisition – l'acquisition
1905. autonomy – l'autonomie
1906. silk – la soie
1907. beam – la poutre
1908. accommodation – l'hébergement
1909. applicant – le demandeur
1910. modification – la modification
1911. tin – l'étain
1912. fragment – le fragment
1913. tenant – le locataire
1914. conversion – la conversion
1915. vendor – le vendeur
1916. practitioner – le praticien
1917. delight – le plus grand plaisir
1918. filter – le filtre
1919. bronze – la médaille de bronze
1920. doorway – la porte
1921. incidence – l'incidence
1922. lease – le bail
1923. constraint – la contrainte
1924. cloth – le tissu
1925. nursery – la pépinière
1926. creditor – le créancier
1927. taxation – l'imposition
1928. disk – le disque
1929. dictionary – le dictionnaire
1930. conception – la conception
1931. trustee – le syndic
1932. molecule – la molécule
1933. holding – la tenue
1934. cottage – le chalet
1935. landlord – le propriétaire
1936. succession – la succession
1937. warmth – la chaleur
1938. spell – le sort
1939. chapel – la chapelle
1940. leisure – le loisir
1941. reign – le règne
1942. reply – la réponse
1943. duration – la durée
1944. castle – le château
1945. hierarchy – la hiérarchie
1946. correlation – la corrélation
1947. exclusion – l'exclusion
1948. pub – pub
1949. hypothesis – l'hypothèse
1950. lamp – la lampe
1951. sphere – la sphère
1952. chancellor – le chancelier
1953. peasant – le paysan
1954. output – la sortie
1955. emperor – l'empereur
1956. glance – le regard
1957. specimen – l'échantillon
1958. directive – la directive
1959. thesis – la thèse
1960. working – le travail
1961. oak – le chêne
1962. turnover – le chiffre d'affaires
1963. allowance – l'allocation
1964. tray – le bac
1965. auditor – l'auditeur
1966. server – le serveur
1967. cathedral – la cathédrale
1968. pity – la pitié
1969. variable – la variable
1970. clay – l'argile
1971. carriage – le chariot
1972. cinema – le cinéma
1973. leaflet – la notice
1974. copper – cuivre
1975. density – la densité
1976. subsidiary – la filiale
1977. dismissal – le licenciement
1978. completion – l'achèvement
1979. processor – le processeur
1980. packet – le paquet
1981. wool – la laine
1982. heading – l'en-tête
1983. grammar – la grammaire
1984. pavement – le trottoir
1985. receiver – le récepteur
1986. module – le module
1987. railway – la voie ferrée
1988. pupil – la pupille
1989. cricket – le grillon
1990. printer – l'imprimante
1991. interval – l'intervalle
1992. diagram – le diagramme
1993. bastard – le bâtard
